cliCod;FisJur;age;tasaeol;tasaius;debaut;score
405393;PJ;ND   ;[14 años];NULL;N;8.5
405406;PJ;ND   ;[14 años];NULL;N;7.0
405478;PF;55   ;[14 años];NULL;N;9.5
405513;PJ;ND   ;[14 años];NULL;N;8.5
405518;PJ;ND   ;[14 años];NULL;S;12.3
405519;PF;38   ;[14 años];NULL;N;14.0
405529;PF;41   ;[14 años];NULL;S;12.5
405533;PF;37   ;[14 años];NULL;N;9.0
405540;PF;34   ;[8 años];NULL;S;13.5
405546;PJ;ND   ;[14 años];[8 años];S;14.4
405571;PF;>=64 ;[14 años];NULL;N;7.5
405595;PJ;ND   ;[14 años];NULL;N;5.5
405600;PJ;ND   ;[14 años];NULL;N;7.2
405616;PF;41   ;[14 años];NULL;N;7.5
405618;PF;47   ;[14 años];NULL;S;9.0
405685;PJ;ND   ;[14 años];NULL;S;12.5
405710;PF;47   ;[14 años];NULL;S;10.0
405712;PF;43   ;[14 años];NULL;N;8.0
405736;PF;54   ;[14 años];NULL;S;7.5
405737;PF;41   ;[14 años];NULL;S;11.0
405738;PF;38   ;[14 años];NULL;S;10.0
405743;PF;36   ;[14 años];NULL;S;13.5
405747;PF;40   ;[14 años];NULL;S;11.0
405752;PF;49   ;[14 años];NULL;N;7.5
405753;PJ;ND   ;[14 años];NULL;N;5.5
405774;PF;43   ;[14 años];NULL;S;10.0
405810;PF;>=64 ;[13 años];NULL;N;9.0
405820;PJ;ND   ;[13 años];NULL;N;10.5
405826;PF;45   ;[13 años];NULL;S;10.5
405832;PJ;ND   ;[13 años];NULL;N;6.3
405937;PF;35   ;[13 años];NULL;S;12.0
405950;PJ;ND   ;[13 años];NULL;S;9.5
405972;PJ;ND   ;[13 años];[9 años];N;5.9
405973;PJ;ND   ;[13 años];NULL;S;9.5
405983;PF;60   ;[13 años];NULL;S;11.0
406079;PJ;ND   ;[13 años];NULL;N;8.0
406101;PF;47   ;[13 años];NULL;S;10.5
406114;PF;45   ;[13 años];NULL;N;7.0
406145;PF;44   ;[13 años];NULL;N;7.5
406428;PF;35   ;[11 años];NULL;N;12.5
407011;PJ;ND   ;[13 años];NULL;S;9.0
407919;PJ;ND   ;[13 años];NULL;N;9.5
408484;PF;58   ;[10 años];NULL;S;13.5
408492;PF;37   ;[13 años];NULL;S;12.5
408497;PF;58   ;[13 años];NULL;N;9.8
408498;PF;58   ;[13 años];NULL;N;10.0
408499;PF;42   ;[13 años];NULL;N;9.0
408500;PF;>=64 ;[13 años];NULL;N;11.0
408567;PF;38   ;[13 años];NULL;S;12.0
408574;PF;58   ;[13 años];NULL;S;8.0
408642;PJ;ND   ;[13 años];NULL;S;6.5
408675;PJ;ND   ;[13 años];NULL;N;7.3
408679;PF;42   ;[13 años];NULL;S;10.0
408699;PF;42   ;[13 años];NULL;S;11.5
408970;PJ;ND   ;[13 años];NULL;N;9.0
408971;PJ;ND   ;[13 años];NULL;N;6.5
409003;PJ;ND   ;[13 años];[10 años];N;6.5
409025;PF;58   ;[13 años];NULL;N;8.0
409040;PF;49   ;[13 años];NULL;N;9.0
409047;PF;39   ;[13 años];NULL;S;11.0
409061;PJ;ND   ;[13 años];NULL;N;6.0
409085;PF;41   ;[13 años];NULL;N;7.0
409109;PF;39   ;[13 años];NULL;N;10.5
409119;PJ;ND   ;[13 años];NULL;N;8.0
409122;PF;58   ;[13 años];NULL;S;11.0
409123;PF;56   ;[13 años];NULL;N;11.0
409125;PF;41   ;[13 años];NULL;S;7.0
409127;PF;54   ;[13 años];NULL;S;9.0
409132;PF;42   ;[13 años];NULL;N;9.0
409136;PJ;ND   ;[13 años];NULL;N;11.0
409160;PF;48   ;[13 años];[9 años];N;7.9
409163;PF;33   ;[13 años];NULL;N;10.0
409180;PJ;ND   ;[13 años];NULL;N;7.0
409182;PJ;ND   ;[13 años];NULL;N;8.5
409208;PF;40   ;[13 años];NULL;N;11.0
409212;PJ;ND   ;[13 años];NULL;N;5.5
409226;PF;60   ;[13 años];NULL;S;11.0
409244;PF;41   ;[13 años];NULL;S;11.5
409248;PF;48   ;[13 años];NULL;S;9.0
409249;PF;36   ;[13 años];NULL;N;9.0
409264;PF;37   ;[13 años];NULL;S;9.0
409315;PF;35   ;[13 años];NULL;S;10.8
409317;PF;36   ;[13 años];NULL;N;11.0
409324;PJ;ND   ;[13 años];NULL;S;8.0
409347;PJ;ND   ;[13 años];NULL;S;13.5
409361;PF;48   ;[13 años];NULL;N;11.5
409380;PF;36   ;[13 años];NULL;N;10.0
409425;PJ;ND   ;[13 años];NULL;S;6.5
409457;PJ;ND   ;[13 años];NULL;N;8.0
409463;PF;28   ;[13 años];NULL;S;11.0
409484;PJ;ND   ;[13 años];NULL;S;12.2
409486;PF;<=25 ;[13 años];NULL;N;7.5
409501;PF;39   ;[13 años];NULL;S;16.2
409507;PF;>=64 ;[13 años];NULL;N;7.0
409513;PJ;ND   ;[13 años];NULL;N;9.0
409633;PF;38   ;[11 años];NULL;N;12.5
409764;PF;39   ;[13 años];NULL;S;12.0
409777;PF;35   ;[13 años];NULL;S;11.5
409782;PF;37   ;[13 años];NULL;S;13.5
409791;PF;43   ;[13 años];NULL;S;10.5
409830;PF;55   ;[13 años];NULL;S;8.5
409840;PF;>=64 ;[13 años];NULL;N;8.0
409890;PF;36   ;[13 años];NULL;N;9.0
409894;PF;41   ;[13 años];[10 años];N;13.9
409898;PF;41   ;[13 años];NULL;S;11.5
409902;PF;48   ;[13 años];NULL;S;10.5
409919;PJ;ND   ;[13 años];NULL;S;11.0
409925;PF;57   ;[13 años];NULL;N;10.5
409930;PF;35   ;[13 años];NULL;S;14.5
409934;PF;34   ;[13 años];NULL;N;12.0
409983;PF;39   ;[13 años];[9 años];S;12.5
409984;PF;48   ;[13 años];NULL;N;7.0
409998;PF;34   ;[13 años];NULL;S;10.5
410000;PF;40   ;[13 años];NULL;S;11.0
410011;PF;>=64 ;[13 años];NULL;S;8.5
410016;PF;35   ;[13 años];NULL;S;13.0
410033;PF;38   ;[13 años];NULL;S;10.5
410038;PJ;ND   ;[13 años];NULL;N;6.0
410043;PF;43   ;[13 años];NULL;S;10.0
410076;PJ;ND   ;[13 años];NULL;N;10.5
410100;PJ;ND   ;[13 años];NULL;N;8.0
410116;PF;33   ;[13 años];NULL;S;12.0
410120;PJ;ND   ;[13 años];NULL;N;9.0
410127;PF;34   ;[13 años];NULL;S;15.8
410131;PF;42   ;[13 años];NULL;S;7.5
410135;PJ;ND   ;[13 años];NULL;N;9.5
410137;PJ;ND   ;[13 años];NULL;S;9.0
410183;PF;47   ;[13 años];NULL;N;8.0
410212;PJ;ND   ;[13 años];NULL;N;8.7
410232;PJ;ND   ;[13 años];NULL;N;6.0
410242;PJ;ND   ;[13 años];NULL;N;7.5
410255;PF;61   ;[13 años];NULL;S;11.0
410257;PF;34   ;[13 años];NULL;N;10.0
410266;PF;39   ;[13 años];NULL;S;12.5
410273;PJ;ND   ;[13 años];NULL;N;8.0
410287;PF;>=64 ;[13 años];NULL;S;7.5
410293;PF;>=64 ;[13 años];NULL;S;9.5
410303;PJ;ND   ;[13 años];NULL;N;6.8
410307;PF;36   ;[13 años];NULL;S;15.5
410315;PF;36   ;[13 años];NULL;N;9.5
410320;PF;33   ;[13 años];NULL;S;13.5
410336;PJ;ND   ;[13 años];NULL;N;8.0
410390;PF;58   ;[13 años];NULL;N;8.0
410398;PF;36   ;[13 años];NULL;N;11.5
410451;PJ;ND   ;[13 años];NULL;N;6.0
410455;PJ;ND   ;[13 años];NULL;N;6.5
410480;PF;45   ;[13 años];NULL;S;14.3
410505;PJ;ND   ;[13 años];NULL;N;5.5
410515;PF;33   ;[13 años];NULL;N;10.5
410518;PJ;ND   ;[13 años];NULL;N;8.0
410526;PF;50   ;[13 años];NULL;S;8.0
410541;PJ;ND   ;[13 años];NULL;N;7.2
410545;PF;46   ;[13 años];NULL;N;7.5
410549;PF;>=64 ;[13 años];NULL;S;10.5
410561;PF;37   ;[13 años];NULL;N;11.5
410584;PJ;ND   ;[12 años];NULL;N;6.0
410595;PF;39   ;[12 años];NULL;N;12.0
410631;PJ;ND   ;[12 años];NULL;N;10.5
410635;PF;53   ;[12 años];[3 años];S;9.8
410645;PF;48   ;[12 años];NULL;S;12.0
410648;PF;47   ;[12 años];NULL;S;14.0
410651;PF;34   ;[12 años];NULL;S;14.0
410662;PF;42   ;[12 años];NULL;S;11.5
410663;PJ;ND   ;[12 años];NULL;N;7.5
410675;PF;58   ;[12 años];NULL;N;10.5
410690;PF;<=25 ;[12 años];NULL;S;15.2
410693;PF;54   ;[12 años];NULL;N;10.0
410707;PJ;ND   ;[12 años];NULL;S;9.0
410712;PF;39   ;[12 años];NULL;S;14.5
410716;PF;32   ;[12 años];NULL;S;10.0
410725;PF;57   ;[12 años];NULL;S;10.5
410874;PF;36   ;[12 años];NULL;N;11.0
410875;PF;40   ;[12 años];NULL;S;10.0
410939;PF;56   ;[12 años];NULL;S;10.5
410986;PF;43   ;[12 años];NULL;N;8.5
411064;PF;45   ;[12 años];NULL;S;15.8
411065;PJ;ND   ;[12 años];NULL;N;7.5
411566;PF;>=64 ;[12 años];NULL;S;7.5
411716;PF;42   ;[12 años];NULL;N;8.0
411779;PF;53   ;[12 años];NULL;S;7.5
411836;PJ;ND   ;[12 años];NULL;S;9.5
411872;PF;39   ;[12 años];NULL;S;17.8
411895;PF;53   ;[12 años];NULL;N;6.5
411899;PF;53   ;[12 años];NULL;S;10.5
412022;PF;>=64 ;[12 años];NULL;S;10.0
412027;PF;35   ;[12 años];NULL;S;11.5
412064;PF;41   ;[12 años];NULL;N;9.0
412086;PF;56   ;[12 años];NULL;N;10.0
412089;PF;32   ;[4 años];NULL;S;13.5
412118;PJ;ND   ;[12 años];NULL;N;10.0
412149;PF;29   ;[12 años];NULL;S;11.5
412150;ND;ND   ;[12 años];NULL;S;8.5
412167;PF;57   ;[12 años];NULL;S;10.0
412307;PF;49   ;[12 años];NULL;N;7.5
412324;PF;46   ;[12 años];NULL;S;9.5
412336;PF;42   ;[12 años];NULL;N;9.0
412364;PF;38   ;[12 años];NULL;S;12.0
412377;PF;35   ;[12 años];NULL;NULL;10.0
412428;PF;31   ;[12 años];NULL;N;10.0
412438;PF;43   ;[12 años];NULL;S;10.0
412442;PF;56   ;[12 años];NULL;N;8.5
413743;PJ;ND   ;[12 años];NULL;N;8.5
413802;SC;ND   ;[11 años];NULL;N;8.0
413806;PJ;ND   ;[11 años];NULL;N;7.9
413816;PJ;ND   ;[12 años];NULL;N;10.0
414940;PF;44   ;[12 años];NULL;S;10.3
414948;PF;35   ;[10 años];NULL;S;12.5
414974;PF;41   ;[12 años];NULL;S;11.5
414976;PJ;ND   ;[12 años];NULL;N;6.0
414991;PF;58   ;[12 años];NULL;N;7.0
415008;PJ;ND   ;[12 años];NULL;N;6.0
415029;PF;59   ;[12 años];NULL;S;13.6
415041;PF;56   ;[12 años];NULL;S;11.0
415055;PF;47   ;[12 años];NULL;S;8.5
415063;PJ;ND   ;[12 años];NULL;N;6.7
415065;PF;37   ;[12 años];NULL;S;16.0
415089;PF;42   ;[12 años];NULL;N;10.7
415099;PF;52   ;[12 años];NULL;N;9.5
415100;PJ;ND   ;[12 años];NULL;N;9.0
415103;PF;50   ;[12 años];NULL;S;12.5
415106;PJ;ND   ;[12 años];NULL;N;8.5
415121;PJ;ND   ;[12 años];NULL;S;9.0
415125;PF;36   ;[12 años];NULL;S;14.5
415127;PF;58   ;[12 años];NULL;S;11.0
415136;PF;38   ;[12 años];NULL;S;11.0
415163;PJ;ND   ;[12 años];NULL;N;15.5
415174;PF;49   ;[12 años];NULL;N;10.0
415183;PF;48   ;[12 años];[8 años];S;13.7
415195;PJ;ND   ;[12 años];NULL;N;10.0
415199;PF;33   ;[12 años];NULL;S;16.5
415203;PJ;ND   ;[12 años];NULL;N;10.0
415222;PF;43   ;[12 años];NULL;S;15.0
415226;PF;43   ;[12 años];NULL;S;13.5
415247;PF;39   ;[12 años];NULL;N;14.5
415248;PF;40   ;[12 años];NULL;N;11.8
415254;PF;33   ;[12 años];NULL;N;12.0
415259;PF;39   ;[12 años];NULL;N;14.5
415273;PF;33   ;[12 años];NULL;N;12.0
415274;PF;33   ;[12 años];NULL;N;12.0
415309;PF;59   ;[12 años];NULL;N;10.0
415311;PJ;ND   ;[12 años];NULL;N;9.5
415313;PF;36   ;[12 años];NULL;S;16.3
415314;PF;>=64 ;[12 años];NULL;N;11.8
415329;PF;>=64 ;[12 años];NULL;S;10.5
415332;PF;55   ;[12 años];NULL;N;10.0
415368;PF;53   ;[12 años];NULL;N;9.5
415410;PF;<=25 ;[12 años];NULL;S;12.0
415412;PF;33   ;[12 años];NULL;S;16.0
415424;PF;>=64 ;[12 años];NULL;S;12.5
415436;PJ;ND   ;[12 años];NULL;N;10.3
415442;PJ;ND   ;[12 años];NULL;N;7.5
415447;PJ;ND   ;[12 años];NULL;N;10.0
415467;PF;35   ;[12 años];NULL;S;18.0
415477;PF;42   ;[12 años];NULL;S;11.0
415499;PF;60   ;[12 años];NULL;S;13.5
415512;PF;45   ;[12 años];NULL;N;9.0
415527;PF;>=64 ;[6 años];NULL;S;12.5
415533;SC;ND   ;NULL;NULL;N;9.0
415545;PF;35   ;[12 años];NULL;N;13.5
415563;PJ;ND   ;[12 años];NULL;N;9.0
415568;PF;33   ;[12 años];NULL;N;12.5
415581;PF;>=64 ;[12 años];NULL;S;9.0
415591;PF;34   ;[12 años];NULL;S;14.0
415594;PF;59   ;[12 años];NULL;S;13.0
415607;PJ;ND   ;[12 años];NULL;N;14.0
415624;PJ;ND   ;[12 años];NULL;S;10.5
415625;PF;57   ;[12 años];NULL;N;10.5
415632;PF;49   ;[12 años];NULL;S;10.0
415642;PF;33   ;[12 años];NULL;S;16.5
415643;PF;>=64 ;[12 años];NULL;S;11.0
415651;PJ;ND   ;[12 años];NULL;N;10.5
415653;PF;40   ;[12 años];NULL;S;12.5
415676;PF;37   ;[12 años];NULL;S;10.0
415708;PF;55   ;[12 años];NULL;N;12.0
415729;PF;33   ;[12 años];NULL;N;12.0
415739;PF;35   ;[12 años];NULL;S;14.5
415740;PF;44   ;[12 años];NULL;N;9.5
415754;PF;53   ;[12 años];NULL;N;9.5
415755;PF;57   ;[12 años];NULL;N;12.5
415756;PJ;ND   ;[12 años];NULL;S;13.0
415760;PF;41   ;[12 años];NULL;S;14.8
415763;PJ;ND   ;[12 años];NULL;N;8.5
415768;PF;38   ;[12 años];NULL;S;11.5
415815;PF;60   ;[12 años];NULL;S;12.5
415822;PJ;ND   ;[12 años];NULL;N;11.0
415826;PF;35   ;[12 años];NULL;S;17.5
415828;PJ;ND   ;[12 años];NULL;N;10.5
415829;PF;53   ;[12 años];NULL;N;14.0
415833;PF;47   ;[12 años];NULL;N;9.8
415835;PJ;ND   ;[12 años];NULL;N;8.5
415862;PF;53   ;[12 años];NULL;S;12.0
415864;PF;32   ;[12 años];NULL;N;11.0
415869;PJ;ND   ;[12 años];NULL;N;8.5
415898;PF;35   ;[12 años];NULL;S;17.0
415915;PJ;ND   ;[12 años];NULL;N;10.5
415944;PJ;ND   ;[12 años];NULL;N;9.0
415953;ND;ND   ;[12 años];NULL;S;10.0
415955;PJ;ND   ;[12 años];NULL;N;8.0
415974;PJ;ND   ;[12 años];NULL;N;12.2
415979;PF;43   ;[12 años];NULL;N;8.8
415985;PF;50   ;[12 años];NULL;N;11.0
415999;PJ;ND   ;[12 años];[2 años];N;11.1
416007;PF;43   ;[12 años];NULL;S;10.0
416017;PJ;ND   ;[12 años];NULL;N;10.0
416052;PJ;ND   ;[12 años];NULL;N;10.5
416053;PF;50   ;[12 años];NULL;S;14.7
416077;PJ;ND   ;[12 años];NULL;N;8.5
416084;PF;54   ;[12 años];NULL;N;10.0
416091;PF;>=64 ;[12 años];NULL;S;12.5
416092;PF;56   ;[12 años];NULL;S;12.3
416106;PF;40   ;[12 años];NULL;N;11.5
416112;PJ;ND   ;[12 años];NULL;N;12.0
416127;PF;>=64 ;[12 años];NULL;S;12.0
416136;PF;>=64 ;[12 años];NULL;S;11.0
416146;PF;34   ;[12 años];NULL;N;15.0
416150;PJ;ND   ;[12 años];NULL;N;8.5
416184;PJ;ND   ;[12 años];NULL;N;10.5
416206;PF;42   ;[12 años];NULL;N;8.0
416212;PJ;ND   ;[12 años];NULL;N;12.5
416220;PF;43   ;[12 años];NULL;N;9.0
416223;PF;36   ;[12 años];NULL;S;13.5
416236;PF;>=64 ;[12 años];NULL;N;9.5
416240;PJ;ND   ;[12 años];NULL;N;12.5
416245;PF;47   ;[12 años];NULL;S;9.0
416248;PF;38   ;[12 años];NULL;S;17.5
416277;PF;35   ;[12 años];NULL;N;12.5
416279;PJ;ND   ;[12 años];NULL;N;14.3
416281;PF;49   ;[12 años];NULL;N;11.5
416285;PF;39   ;[12 años];NULL;S;13.3
416287;PJ;ND   ;[12 años];NULL;S;9.0
416307;PJ;ND   ;[12 años];NULL;S;12.8
416315;PF;36   ;[11 años];NULL;N;13.0
416320;PF;36   ;[11 años];NULL;S;12.0
416331;PF;37   ;[11 años];NULL;S;15.5
416348;PJ;ND   ;[11 años];NULL;S;11.0
416353;PF;46   ;[11 años];NULL;S;10.0
416363;PJ;ND   ;[11 años];NULL;S;10.5
416368;PF;59   ;[11 años];NULL;S;11.5
416370;PF;36   ;[11 años];NULL;N;14.5
416373;PJ;ND   ;NULL;NULL;NULL;8.0
416393;PF;36   ;[11 años];NULL;S;13.0
416400;PF;38   ;[11 años];NULL;S;11.0
416408;PF;48   ;[11 años];NULL;N;9.0
416413;PF;35   ;[11 años];NULL;N;12.0
416430;PJ;ND   ;[11 años];NULL;S;14.0
416498;PF;38   ;[11 años];NULL;S;17.8
416520;PF;39   ;[11 años];NULL;S;13.0
416700;PF;37   ;[11 años];NULL;N;13.5
416765;PF;33   ;[11 años];NULL;N;12.5
416846;PF;34   ;[11 años];NULL;N;12.5
417075;PJ;ND   ;[11 años];NULL;N;10.5
417104;PJ;ND   ;[11 años];NULL;N;7.5
417107;PJ;ND   ;[11 años];NULL;N;6.3
417109;PF;35   ;[11 años];NULL;S;15.5
417111;PJ;ND   ;[11 años];NULL;N;10.5
417141;PF;49   ;[11 años];NULL;S;12.5
417304;PF;32   ;[10 años];NULL;S;16.0
417346;PF;41   ;[11 años];NULL;S;9.5
417433;PF;40   ;[10 años];NULL;S;11.0
417435;PJ;ND   ;[11 años];NULL;N;8.5
417521;PF;58   ;[11 años];NULL;S;11.5
417543;PF;42   ;[11 años];NULL;N;11.5
417563;PJ;ND   ;[11 años];NULL;N;8.0
417594;PJ;ND   ;[11 años];NULL;N;11.0
417628;PJ;ND   ;NULL;NULL;NULL;8.5
417629;PF;34   ;[11 años];NULL;S;13.5
417651;PJ;ND   ;[11 años];NULL;NULL;11.5
417679;PJ;ND   ;[11 años];NULL;S;9.0
417691;PF;41   ;[11 años];NULL;N;10.5
417732;PF;48   ;[11 años];NULL;N;11.0
417742;PF;52   ;[11 años];NULL;S;10.5
417758;PF;39   ;[11 años];NULL;N;11.0
417857;PF;53   ;[11 años];NULL;S;14.5
417888;PF;39   ;[11 años];NULL;S;11.5
417906;PF;33   ;[11 años];NULL;S;13.0
417944;PF;41   ;[11 años];NULL;S;11.5
417986;PF;35   ;[11 años];NULL;S;13.0
417987;PF;35   ;[11 años];NULL;S;15.0
417994;PF;32   ;[11 años];NULL;N;14.0
417998;PF;>=64 ;[11 años];NULL;N;10.5
418033;PJ;ND   ;[11 años];NULL;N;11.0
418059;PF;30   ;[11 años];NULL;S;14.5
418066;PF;55   ;[11 años];NULL;S;15.0
418134;PJ;ND   ;[11 años];NULL;N;10.8
418197;PF;39   ;[11 años];NULL;S;11.0
418203;PF;45   ;[11 años];NULL;S;11.8
418218;PJ;ND   ;[11 años];NULL;N;10.5
418232;PJ;ND   ;[11 años];NULL;N;8.0
418244;PJ;ND   ;[11 años];NULL;N;7.3
418250;PF;42   ;[11 años];NULL;S;11.0
418254;PF;40   ;[11 años];NULL;N;11.5
418293;PF;47   ;[11 años];NULL;S;12.8
418344;PF;58   ;[11 años];NULL;N;10.8
418349;PJ;ND   ;[11 años];NULL;S;8.0
418377;PF;43   ;[11 años];NULL;S;10.5
418384;PF;40   ;[11 años];NULL;S;18.3
418406;PF;54   ;[11 años];NULL;N;10.0
418423;PJ;ND   ;[11 años];NULL;N;8.5
418439;PJ;ND   ;[11 años];NULL;N;4.8
418471;PF;60   ;[11 años];NULL;S;13.8
418480;PF;>=64 ;[3 años];NULL;S;8.5
418485;PF;43   ;[11 años];NULL;S;9.5
418488;PF;47   ;[11 años];[4 años];S;12.3
418500;PF;33   ;[11 años];NULL;N;14.0
418513;PF;57   ;[8 años];NULL;N;13.3
418514;PF;34   ;[11 años];NULL;S;14.5
418526;PJ;ND   ;[11 años];NULL;N;10.0
418528;PJ;ND   ;[11 años];NULL;N;11.5
418533;PF;41   ;[11 años];NULL;S;10.5
418535;PF;57   ;[10 años];NULL;S;16.8
418544;PF;>=64 ;[11 años];NULL;S;10.5
418587;PJ;ND   ;[11 años];NULL;N;9.0
418602;PJ;ND   ;[11 años];NULL;N;11.5
418605;PF;59   ;[11 años];NULL;S;11.5
418618;PF;37   ;[11 años];NULL;S;12.5
418628;PF;40   ;[11 años];NULL;S;15.0
418655;PF;34   ;[11 años];NULL;N;11.0
418678;PJ;ND   ;[11 años];NULL;N;8.0
418745;PF;43   ;[11 años];NULL;S;15.3
418754;PF;59   ;[11 años];NULL;S;13.5
418807;PF;31   ;[11 años];NULL;S;15.5
418814;PF;34   ;[11 años];NULL;N;14.5
418841;PF;57   ;[11 años];NULL;S;15.3
418860;PJ;ND   ;[11 años];NULL;N;10.5
418863;PF;55   ;[11 años];NULL;N;11.0
418888;PF;43   ;[11 años];NULL;S;14.5
418941;PF;33   ;[11 años];NULL;N;11.5
418951;PF;>=64 ;[11 años];NULL;S;13.5
418955;PF;41   ;[11 años];NULL;S;11.3
418957;PJ;ND   ;[11 años];NULL;N;12.0
418975;PF;34   ;[11 años];NULL;N;12.0
419013;PF;53   ;[11 años];NULL;S;9.5
419077;PF;44   ;[11 años];NULL;S;10.0
419095;PF;39   ;[11 años];NULL;N;11.8
419147;PJ;ND   ;[11 años];NULL;N;8.8
419172;PF;52   ;[11 años];NULL;S;12.5
419173;PF;49   ;[11 años];NULL;S;11.0
419180;PF;>=64 ;[11 años];NULL;S;10.0
419196;PJ;ND   ;[11 años];NULL;S;12.3
419217;PF;36   ;[11 años];NULL;N;10.0
419279;PJ;ND   ;[11 años];NULL;S;12.5
419386;PJ;ND   ;[11 años];NULL;S;9.5
419396;PJ;ND   ;[11 años];NULL;S;13.8
419411;PJ;ND   ;[11 años];NULL;N;12.5
419422;PF;61   ;[11 años];NULL;N;14.0
419433;PF;>=64 ;[11 años];NULL;S;18.3
419459;PF;49   ;[11 años];NULL;S;18.3
419478;PJ;ND   ;[11 años];NULL;N;10.0
419482;PF;35   ;[11 años];NULL;S;15.5
419499;PF;39   ;[11 años];NULL;N;15.5
419515;PJ;ND   ;[11 años];NULL;N;7.5
419519;PF;35   ;[11 años];NULL;S;14.7
419529;PF;38   ;[11 años];NULL;S;17.0
419608;PF;36   ;[10 años];NULL;S;11.0
419627;PJ;ND   ;[10 años];NULL;N;8.8
419644;PF;35   ;[10 años];NULL;N;16.0
419658;PF;32   ;[10 años];NULL;S;13.5
419659;PJ;ND   ;[10 años];NULL;N;10.0
419660;PJ;ND   ;[10 años];NULL;N;8.5
419671;PF;35   ;[10 años];NULL;S;14.3
419681;PF;42   ;[10 años];NULL;N;9.0
419711;PF;36   ;[10 años];NULL;S;13.0
419837;PF;37   ;[10 años];NULL;N;11.0
420273;PF;43   ;[10 años];NULL;S;15.0
420388;PF;36   ;[10 años];NULL;N;10.5
420441;PJ;ND   ;[10 años];NULL;S;10.0
420535;PF;53   ;NULL;NULL;NULL;10.8
420592;PJ;ND   ;[10 años];NULL;N;10.5
420604;PJ;ND   ;[10 años];NULL;N;8.0
420616;PF;37   ;[10 años];NULL;S;13.5
420649;PJ;ND   ;[10 años];NULL;N;8.5
420690;PJ;ND   ;[10 años];NULL;S;13.5
420701;PJ;ND   ;[10 años];NULL;S;11.5
420706;PF;44   ;[10 años];NULL;S;13.5
420710;PF;52   ;[10 años];NULL;S;14.0
420723;PJ;ND   ;[10 años];NULL;S;11.5
420726;PJ;ND   ;[10 años];NULL;N;10.5
420742;PJ;ND   ;[10 años];NULL;N;10.5
420825;PF;49   ;[10 años];NULL;S;8.5
420832;PF;>=64 ;[10 años];NULL;N;15.0
420850;PF;56   ;[4 años];NULL;N;11.0
420890;PF;59   ;[10 años];NULL;S;14.5
420903;PF;60   ;[10 años];NULL;N;12.5
420909;PF;38   ;[10 años];NULL;N;13.0
420912;PJ;ND   ;[10 años];NULL;N;8.9
420943;PF;34   ;[10 años];NULL;S;14.5
420949;PF;59   ;[10 años];NULL;S;15.0
420972;PF;59   ;[10 años];NULL;NULL;15.5
420997;PF;30   ;[10 años];[1 año];S;15.8
421024;PJ;ND   ;[10 años];NULL;N;8.8
421031;PF;45   ;[10 años];NULL;S;16.0
421041;PF;56   ;[10 años];NULL;N;14.0
421125;PJ;ND   ;[10 años];NULL;N;4.0
421192;PF;52   ;[10 años];NULL;S;10.5
421201;PF;56   ;[10 años];NULL;S;13.5
421203;PF;36   ;[10 años];NULL;N;11.5
421215;PF;41   ;[10 años];NULL;N;11.0
421220;PF;36   ;[10 años];NULL;S;20.5
421279;PJ;ND   ;[10 años];NULL;S;9.5
421286;PF;>=64 ;[10 años];NULL;S;12.0
421295;PF;55   ;[10 años];NULL;S;15.0
421354;PF;36   ;[10 años];NULL;S;16.0
421357;PF;34   ;[10 años];NULL;S;13.0
421369;PF;38   ;[10 años];NULL;S;19.0
421374;PF;35   ;[6 años];NULL;S;16.5
421380;ND;ND   ;[10 años];NULL;S;11.5
421413;PJ;ND   ;[10 años];NULL;N;7.5
421417;PF;35   ;[10 años];NULL;S;17.5
421426;PF;34   ;[10 años];NULL;S;15.0
421443;ND;ND   ;[10 años];NULL;S;15.0
421444;PF;42   ;[10 años];NULL;S;10.0
421467;PJ;ND   ;[10 años];NULL;S;10.0
421471;ND;ND   ;[10 años];NULL;S;13.0
421474;PF;48   ;[10 años];NULL;N;8.0
421504;PJ;ND   ;[10 años];NULL;N;7.5
421535;PF;35   ;[10 años];NULL;S;18.5
421539;PJ;ND   ;[10 años];NULL;N;11.0
421545;PJ;ND   ;[10 años];NULL;N;10.0
421564;PF;34   ;[10 años];NULL;N;11.3
421568;PJ;ND   ;[10 años];NULL;S;9.0
421577;PJ;ND   ;[10 años];NULL;S;7.5
421589;PJ;ND   ;[10 años];NULL;N;10.0
421591;PF;31   ;[10 años];NULL;S;18.0
421616;PF;34   ;[10 años];NULL;S;19.0
421630;PF;38   ;[10 años];NULL;S;9.0
421633;PJ;ND   ;[10 años];NULL;S;8.5
421691;PF;32   ;[10 años];NULL;S;13.0
421692;PF;33   ;[10 años];NULL;S;17.0
421702;PF;56   ;[10 años];NULL;S;15.5
421726;PF;38   ;[10 años];NULL;S;17.5
421728;PF;30   ;[10 años];NULL;N;12.0
421734;PJ;ND   ;[10 años];NULL;N;8.8
421757;PF;39   ;[10 años];NULL;S;16.5
421771;PF;41   ;[10 años];NULL;S;16.0
421780;PF;32   ;[10 años];NULL;S;16.5
421783;PF;41   ;[10 años];NULL;S;12.5
421793;PF;32   ;[10 años];NULL;S;18.0
421810;PF;30   ;[10 años];NULL;S;9.0
421811;PF;47   ;[10 años];NULL;S;13.0
421823;PF;55   ;[10 años];NULL;S;12.0
421870;PJ;ND   ;[10 años];NULL;S;15.3
421875;PF;42   ;[10 años];NULL;N;8.0
